NoteID,CanonicalWord,MatchKey,SenseLabel,PrimaryOriginKey,CreatedSource,CreatedSourceBook,Status
KV001034,talk quietly,talk quietly,小声讲话,klose-grade5-6-current|new::talk quietly::activity-phrase,klose-grade5-6-current,5年级下,active
KV001035,turn,turn,顺序,klose-grade5-6-current|new::turn::sequence-turn,klose-grade5-6-current,5年级下,active
KV001036,take turns,take turns,按顺序来,klose-grade5-6-current|new::take turns::alternate,klose-grade5-6-current,5年级下,active
KV001037,bamboo,bamboo,竹子,klose-grade5-6-current|new::bamboo::plant,klose-grade5-6-current,5年级下,active
KV001038,its,its,它的,klose-grade5-6-current|new::its::possessive-determiner,klose-grade5-6-current,5年级下,active
KV001039,show,show,给人看,klose-grade5-6-current|new::show::display-verb,klose-grade5-6-current,5年级下,active
KV001040,anything,anything,任何事物,klose-grade5-6-current|new::anything::any-thing,klose-grade5-6-current,5年级下,active
KV001041,exhibition,exhibition,展览,klose-grade5-6-current|new::exhibition::exhibition,klose-grade5-6-current,5年级下,active
KV001042,have a look,have a look,看一看,klose-grade5-6-current|new::have a look::look-phrase,klose-grade5-6-current,5年级下,active
KV001043,sushi,sushi,寿司,klose-grade5-6-current|new::sushi::food,klose-grade5-6-current,5年级下,active
KV001044,Canadian,canadian,加拿大的,klose-grade5-6-current|new::canadian::nationality-adjective,klose-grade5-6-current,5年级下,active
KV001045,Spanish,spanish,西班牙的,klose-grade5-6-current|new::spanish::nationality-adjective,klose-grade5-6-current,5年级下,active
KV001046,climb,climb,攀登；爬,klose-grade5-6-current|new::climb::ascend,klose-grade5-6-current,6年级上,active
KV001047,kilometre,kilometre,千米；公里,klose-grade5-6-current|new::kilometre::distance-unit,klose-grade5-6-current,6年级上,active
KV001048,gingerbread house,gingerbread house,姜饼屋,klose-grade5-6-current|new::gingerbread house::object,klose-grade5-6-current,6年级上,active
KV001049,thousand,thousand,一千,klose-grade5-6-current|new::thousand::number,klose-grade5-6-current,6年级上,active
KV001050,clay,clay,黏土；陶土,klose-grade5-6-current|new::clay::material,klose-grade5-6-current,6年级上,active
KV001051,see,see,（过去式 saw）看见,klose-grade5-6-current|new::see::see,klose-grade5-6-current,6年级上,active
KV001052,village,village,村庄；村镇,klose-grade5-6-current|new::village::village,klose-grade5-6-current,6年级上,active
KV001053,eat,eat,（过去式 ate）吃,klose-grade5-6-current|new::eat::eat,klose-grade5-6-current,6年级上,active
KV001054,dry,dry,干的,klose-grade5-6-current|new::dry::not-wet,klose-grade5-6-current,6年级上,active
KV001055,take,take,（过去式 took）（某个动作；和名词连用代替某个动词）,klose-grade5-6-current|new::take::light-verb-action,klose-grade5-6-current,6年级上,active
KV001056,view,view,景色,klose-grade5-6-current|new::view::scenery,klose-grade5-6-current,6年级上,active
KV001057,inspiring,inspiring,鼓舞人心的,klose-grade5-6-current|new::inspiring::causing-inspiration,klose-grade5-6-current,6年级上,active
KV001058,pumpkin,pumpkin,南瓜,klose-grade5-6-current|new::pumpkin::vegetable,klose-grade5-6-current,6年级上,active
KV001059,New Zealand,new zealand,新西兰,klose-grade5-6-current|new::new zealand::country,klose-grade5-6-current,6年级上,active
KV001060,Hong Kong-Zhuhai-Macao Bridge,hong kong-zhuhai-macao bridge,港珠澳大桥,klose-grade5-6-current|new::hong kong-zhuhai-macao bridge::landmark,klose-grade5-6-current,6年级上,active
KV001061,Paris,paris,巴黎,klose-grade5-6-current|new::paris::city,klose-grade5-6-current,6年级上,active
KV001062,Eiffel Tower,eiffel tower,埃菲尔铁塔,klose-grade5-6-current|new::eiffel tower::landmark,klose-grade5-6-current,6年级上,active
KV001063,Terracotta Warriors,terracotta warriors,兵马俑,klose-grade5-6-current|new::terracotta warriors::landmark,klose-grade5-6-current,6年级上,active
KV001064,Jinggangshan Revolution Museum,jinggangshan revolution museum,井冈山革命博物馆,klose-grade5-6-current|new::jinggangshan revolution museum::landmark,klose-grade5-6-current,6年级上,active
KV001065,the Red Army,the red army,红军,klose-grade5-6-current|new::the red army::proper-name,klose-grade5-6-current,6年级上,active
KV001066,paste,paste,粘贴,klose-grade5-6-current|new::paste::stick,klose-grade5-6-current,6年级上,active
KV001067,dress,dress,穿衣服,klose-grade5-6-current|new::dress::put-on-clothes,klose-grade5-6-current,6年级上,active
KV001068,gala,gala,演出；庆典,klose-grade5-6-current|new::gala::celebration-show,klose-grade5-6-current,6年级上,active
KV001069,count down,count down,倒计时,klose-grade5-6-current|new::count down::countdown-action,klose-grade5-6-current,6年级上,active
KV001070,marathon,marathon,马拉松赛跑,klose-grade5-6-current|new::marathon::race,klose-grade5-6-current,6年级上,active
KV001071,as,as,作为,klose-grade5-6-current|new::as::in-role-of,klose-grade5-6-current,6年级上,active
KV001072,cheer,cheer,欢呼；加油,klose-grade5-6-current|new::cheer::support-shout,klose-grade5-6-current,6年级上,active
KV001073,book fair,book fair,书市,klose-grade5-6-current|new::book fair::market-event,klose-grade5-6-current,6年级上,active
KV001074,make,make,（过去式 made）做；使出现,klose-grade5-6-current|new::make::make-create,klose-grade5-6-current,6年级上,active
KV001075,sing,sing,（过去式 sang）唱（歌）；演唱,klose-grade5-6-current|new::sing::sing,klose-grade5-6-current,6年级上,active
KV001076,yesterday,yesterday,昨天,klose-grade5-6-current|new::yesterday::yesterday,klose-grade5-6-current,6年级上,active
KV001077,notice,notice,通知,klose-grade5-6-current|new::notice::notification,klose-grade5-6-current,6年级上,active
KV001078,wake,wake,（过去式 woke）醒；醒来,klose-grade5-6-current|new::wake::wake,klose-grade5-6-current,6年级上,active
KV001079,later,later,随后；后来,klose-grade5-6-current|new::later::later,klose-grade5-6-current,6年级上,active
KV001080,judge,judge,裁判,klose-grade5-6-current|new::judge::referee,klose-grade5-6-current,6年级上,active
KV001081,begin,begin,（过去式 began）开始,klose-grade5-6-current|new::begin::start,klose-grade5-6-current,6年级上,active
KV001082,winner,winner,获胜的人（或队）；成功者,klose-grade5-6-current|new::winner::winner,klose-grade5-6-current,6年级上,active
KV001083,ever,ever,（进行比较时用于加强语气）以往任何时候,klose-grade5-6-current|new::ever::at-any-time,klose-grade5-6-current,6年级上,active
KV001084,exciting,exciting,令人激动的,klose-grade5-6-current|new::exciting::causing-excitement,klose-grade5-6-current,6年级上,active
KV001085,cold,cold,感冒,klose-grade5-6-current|new::cold::illness,klose-grade5-6-current,6年级上,active
KV001086,runny nose,runny nose,流鼻涕,klose-grade5-6-current|new::runny nose::symptom,klose-grade5-6-current,6年级上,active
KV001087,fever,fever,发烧；发热,klose-grade5-6-current|new::fever::fever,klose-grade5-6-current,6年级上,active
KV001088,cough,cough,咳嗽,klose-grade5-6-current|new::cough::cough,klose-grade5-6-current,6年级上,active
KV001089,discuss,discuss,讨论；商量,klose-grade5-6-current|new::discuss::discuss,klose-grade5-6-current,6年级上,active
KV001090,diet,diet,日常饮食,klose-grade5-6-current|new::diet::daily-food,klose-grade5-6-current,6年级上,active
KV001091,stay up,stay up,熬夜,klose-grade5-6-current|new::stay up::remain-awake,klose-grade5-6-current,6年级上,active
KV001092,another,another,另一个；不同的（人或事物）,klose-grade5-6-current|new::another::additional-different-one,klose-grade5-6-current,6年级上,active
KV001093,email,email,电子邮件,klose-grade5-6-current|new::email::email,klose-grade5-6-current,6年级上,active
KV001094,unhappy,unhappy,不快乐的；难过的,klose-grade5-6-current|new::unhappy::not-happy,klose-grade5-6-current,6年级上,active
KV001095,may,may,也许；可能,klose-grade5-6-current|new::may::possibility-modal,klose-grade5-6-current,6年级上,active
KV001096,add,add,补充说；增加,klose-grade5-6-current|new::add::increase-or-append,klose-grade5-6-current,6年级上,active
KV001097,video,video,视频；录像,klose-grade5-6-current|new::video::video,klose-grade5-6-current,6年级上,active
KV001098,pocket money,pocket money,零花钱,klose-grade5-6-current|new::pocket money::money,klose-grade5-6-current,6年级上,active
KV001099,goods,goods,商品,klose-grade5-6-current|new::goods::merchandise,klose-grade5-6-current,6年级上,active
KV001100,service,service,服务,klose-grade5-6-current|new::service::service,klose-grade5-6-current,6年级上,active
KV001101,haircut,haircut,理发；发型,klose-grade5-6-current|new::haircut::haircut,klose-grade5-6-current,6年级上,active
KV001102,microscope,microscope,显微镜,klose-grade5-6-current|new::microscope::instrument,klose-grade5-6-current,6年级上,active
KV001103,lucky,lucky,幸运的,klose-grade5-6-current|new::lucky::fortunate,klose-grade5-6-current,6年级上,active
KV001104,half,half,一半,klose-grade5-6-current|new::half::half,klose-grade5-6-current,6年级上,active
KV001105,save up,save up,攒钱,klose-grade5-6-current|new::save up::save-money,klose-grade5-6-current,6年级上,active
KV001106,sale,sale,特价销售；出售,klose-grade5-6-current|new::sale::sale,klose-grade5-6-current,6年级上,active
KV001107,ticket,ticket,票,klose-grade5-6-current|new::ticket::ticket,klose-grade5-6-current,6年级上,active
KV001108,manage,manage,管理,klose-grade5-6-current|new::manage::manage,klose-grade5-6-current,6年级上,active
KV001109,sell,sell,出售；售卖,klose-grade5-6-current|new::sell::sell,klose-grade5-6-current,6年级上,active
KV001110,jar,jar,罐子,klose-grade5-6-current|new::jar::container,klose-grade5-6-current,6年级上,active
KV001111,planet,planet,行星,klose-grade5-6-current|new::planet::planet,klose-grade5-6-current,6年级上,active
KV001112,sky,sky,天；天空,klose-grade5-6-current|new::sky::sky,klose-grade5-6-current,6年级上,active
KV001113,daytime,daytime,白天,klose-grade5-6-current|new::daytime::daytime,klose-grade5-6-current,6年级上,active
KV001114,cloud,cloud,云,klose-grade5-6-current|new::cloud::cloud,klose-grade5-6-current,6年级上,active
KV001115,moon,moon,月球；月亮；卫星,klose-grade5-6-current|new::moon::natural-satellite,klose-grade5-6-current,6年级上,active
KV001116,space,space,太空；空间,klose-grade5-6-current|new::space::space-outer-space,klose-grade5-6-current,6年级上,active
KV001117,outer space,outer space,外太空,klose-grade5-6-current|new::outer space::space,klose-grade5-6-current,6年级上,active
KV001118,space station,space station,空间站,klose-grade5-6-current|new::space station::space-station,klose-grade5-6-current,6年级上,active
KV001119,ocean,ocean,大海；海洋,klose-grade5-6-current|new::ocean::ocean,klose-grade5-6-current,6年级上,active
KV001120,marble,marble,（玻璃）弹子,klose-grade5-6-current|new::marble::toy-ball,klose-grade5-6-current,6年级上,active
KV001121,satellite,satellite,人造卫星,klose-grade5-6-current|new::satellite::artificial-satellite,klose-grade5-6-current,6年级上,active
KV001122,soil,soil,土壤,klose-grade5-6-current|new::soil::soil,klose-grade5-6-current,6年级上,active
KV001123,alien,alien,外星生物,klose-grade5-6-current|new::alien::extraterrestrial,klose-grade5-6-current,6年级上,active
KV001124,rover,rover,探测器,klose-grade5-6-current|new::rover::space-rover,klose-grade5-6-current,6年级上,active
KV001125,telescope,telescope,望远镜,klose-grade5-6-current|new::telescope::instrument,klose-grade5-6-current,6年级上,active
KV001126,astronaut,astronaut,航天员；宇航员,klose-grade5-6-current|new::astronaut::space-traveler,klose-grade5-6-current,6年级上,active
KV001127,spaceship,spaceship,宇宙飞船,klose-grade5-6-current|new::spaceship::spacecraft,klose-grade5-6-current,6年级上,active
KV001128,month,month,月；月份,klose-grade5-6-current|new::month::time-unit,klose-grade5-6-current,6年级上,active
KV001129,taikonaut,taikonaut,中国航天员,klose-grade5-6-current|new::taikonaut::astronaut,klose-grade5-6-current,6年级上,active
KV001130,cloth,cloth,（一块）布；织物,klose-grade5-6-current|new::cloth::fabric,klose-grade5-6-current,6年级上,active
KV001131,toothpaste,toothpaste,牙膏,klose-grade5-6-current|new::toothpaste::toothpaste,klose-grade5-6-current,6年级上,active
KV001132,question,question,问题,klose-grade5-6-current|new::question::question,klose-grade5-6-current,6年级上,active
KV001133,sunset,sunset,日落,klose-grade5-6-current|new::sunset::sunset,klose-grade5-6-current,6年级上,active
KV001134,time,time,次；回,klose-grade5-6-current|new::time::occurrence-count,klose-grade5-6-current,6年级上,active
KV001135,Mars,mars,火星,klose-grade5-6-current|new::mars::planet,klose-grade5-6-current,6年级上,active
KV001136,power,power,能；能量,klose-grade5-6-current|new::power::power-energy,klose-grade5-6-current,6年级上,active
KV001137,electricity,electricity,电,klose-grade5-6-current|new::electricity::electricity,klose-grade5-6-current,6年级上,active
KV001138,solar,solar,太阳的,klose-grade5-6-current|new::solar::solar,klose-grade5-6-current,6年级上,active
KV001139,type,type,类型；种类,klose-grade5-6-current|new::type::category,klose-grade5-6-current,6年级上,active
KV001140,energy,energy,能源,klose-grade5-6-current|new::energy::energy,klose-grade5-6-current,6年级上,active
KV001141,light,light,照亮,klose-grade5-6-current|new::light::illuminate,klose-grade5-6-current,6年级上,active
KV001142,cool,cool,（使）变凉；冷却,klose-grade5-6-current|new::cool::make-cooler,klose-grade5-6-current,6年级上,active
KV001143,run,run,（使）运转,klose-grade5-6-current|new::run::operate,klose-grade5-6-current,6年级上,active
KV001144,resource,resource,资源,klose-grade5-6-current|new::resource::resource,klose-grade5-6-current,6年级上,active
KV001145,run out,run out,用完,klose-grade5-6-current|new::run out::use-up,klose-grade5-6-current,6年级上,active
KV001146,change,change,（使）不同；改变,klose-grade5-6-current|new::change::make-different,klose-grade5-6-current,6年级上,active
KV001147,quick,quick,迅速的；快的,klose-grade5-6-current|new::quick::fast,klose-grade5-6-current,6年级上,active
KV001148,shower,shower,淋浴,klose-grade5-6-current|new::shower::shower,klose-grade5-6-current,6年级上,active
KV001149,unplug,unplug,拔掉……的电源插头,klose-grade5-6-current|new::unplug::disconnect-power,klose-grade5-6-current,6年级上,active
KV001150,difference,difference,差别；不同（之处）,klose-grade5-6-current|new::difference::difference,klose-grade5-6-current,6年级上,active
KV001151,reduce,reduce,减少,klose-grade5-6-current|new::reduce::reduce,klose-grade5-6-current,6年级上,active
KV001152,air conditioner,air conditioner,空调机,klose-grade5-6-current|new::air-conditioner::device,klose-grade5-6-current,6年级上,active
KV001153,drive,drive,驾驶；开车,klose-grade5-6-current|new::drive::drive,klose-grade5-6-current,6年级上,active
KV001154,reuse,reuse,再次使用；重复使用,klose-grade5-6-current|new::reuse::use-again,klose-grade5-6-current,6年级上,active
KV001155,own,own,自己的,klose-grade5-6-current|new::own::own,klose-grade5-6-current,6年级上,active
KV001156,market,market,集市；市场,klose-grade5-6-current|new::market::market,klose-grade5-6-current,6年级上,active
KV001157,bottle,bottle,瓶子,klose-grade5-6-current|new::bottle::container,klose-grade5-6-current,6年级上,active
KV001158,top,top,（位置、级别或程度）最高的,klose-grade5-6-current|new::top::highest-level,klose-grade5-6-current,6年级上,active
KV001159,useful,useful,有用的；有益的,klose-grade5-6-current|new::useful::useful,klose-grade5-6-current,6年级上,active
KV001160,side,side,一面；一边,klose-grade5-6-current|new::side::side,klose-grade5-6-current,6年级上,active
KV001161,dinosaur,dinosaur,恐龙,klose-grade5-6-current|new::dinosaur::animal,klose-grade5-6-current,6年级下,active
KV001162,hall,hall,大厅,klose-grade5-6-current|new::hall::hall,klose-grade5-6-current,6年级下,active
KV001163,than,than,比,klose-grade5-6-current|new::than::comparison,klose-grade5-6-current,6年级下,active
KV001164,kilogram,kilogram,千克；公斤,klose-grade5-6-current|new::kilogram::mass-unit,klose-grade5-6-current,6年级下,active
KV001165,shadow,shadow,阴影；影子,klose-grade5-6-current|new::shadow::shadow,klose-grade5-6-current,6年级下,active
KV001166,become,become,开始变得；变成,klose-grade5-6-current|new::become::change-into,klose-grade5-6-current,6年级下,active
KV001167,had a cold,had a cold,感冒,klose-grade5-6-current|new::have a cold::illness-phrase,klose-grade5-6-current,6年级下,active
KV001168,magazine,magazine,杂志,klose-grade5-6-current|new::magazine::magazine,klose-grade5-6-current,6年级下,active
KV001169,lamp,lamp,台灯,klose-grade5-6-current|new::lamp::lamp,klose-grade5-6-current,6年级下,active
KV001170,camp,camp,野营,klose-grade5-6-current|new::camp::camping,klose-grade5-6-current,6年级下,active
KV001171,went camping,went camping,（尤指在假日）野营,klose-grade5-6-current|new::go camping::activity-phrase,klose-grade5-6-current,6年级下,merged
KV001172,fish,fish,钓鱼；捕鱼,klose-grade5-6-current|new::fish::verb-angling,klose-grade5-6-current,6年级下,active
KV001173,went fishing,went fishing,去钓鱼,klose-grade5-6-current|new::go fishing::activity-phrase,klose-grade5-6-current,6年级下,merged
KV001174,took pictures,took pictures,照相,klose-grade5-6-current|new::take pictures::photo-activity,klose-grade5-6-current,6年级下,active
KV001175,gift,gift,礼物,klose-grade5-6-current|new::gift::present,klose-grade5-6-current,6年级下,active
KV001176,off,off,从（某处）落下,klose-grade5-6-current|new::off::away-from-surface,klose-grade5-6-current,6年级下,active
KV001177,mule,mule,骡子,klose-grade5-6-current|new::mule::animal,klose-grade5-6-current,6年级下,active
KV001178,Turpan,turpan,吐鲁番,klose-grade5-6-current|new::turpan::place,klose-grade5-6-current,6年级下,active
KV001179,till,till,直到,klose-grade5-6-current|new::till::until,klose-grade5-6-current,6年级下,active
KV001180,beach,beach,海滩；沙滩,klose-grade5-6-current|new::beach::shore,klose-grade5-6-current,6年级下,active
KV001181,basket,basket,篮；筐,klose-grade5-6-current|new::basket::container,klose-grade5-6-current,6年级下,active
KV001182,part,part,角色,klose-grade5-6-current|new::part::role,klose-grade5-6-current,6年级下,active
KV001183,dining hall,dining hall,饭厅,klose-grade5-6-current|new::dining hall::place,klose-grade5-6-current,6年级下,active
KV001184,gym,gym,体育馆,klose-grade5-6-current|new::gym::gymnasium,klose-grade5-6-current,6年级下,active
KV001185,ago,ago,以前,klose-grade5-6-current|new::ago::before-now,klose-grade5-6-current,6年级下,active
KV001186,cycling,cycling,骑自行车运动（或活动）,klose-grade5-6-current|new::cycling::activity,klose-grade5-6-current,6年级下,active
KV001187,go cycling,go cycling,去骑自行车,klose-grade5-6-current|new::go cycling::activity-phrase,klose-grade5-6-current,6年级下,active
KV001188,ice-skate,ice-skate,滑冰,klose-grade5-6-current|new::ice-skate::skate-on-ice,klose-grade5-6-current,6年级下,active
KV001189,look up,look up,（在词典中或通过电脑）查阅,klose-grade5-6-current|new::look up::consult-reference,klose-grade5-6-current,6年级下,active
KV001190,Internet,internet,互联网,klose-grade5-6-current|new::internet::internet,klose-grade5-6-current,6年级下,active
KV001191,nothing,nothing,没有什么,klose-grade5-6-current|new::nothing::nothing,klose-grade5-6-current,6年级下,active
KV001192,cheetah,cheetah,猎豹,klose-grade5-6-current|new::cheetah::animal,klose-grade5-6-current,6年级下,active
KV001193,trip,trip,绊倒,klose-grade5-6-current|new::trip::stumble,klose-grade5-6-current,6年级下,active
KV001194,dream,dream,梦,klose-grade5-6-current|new::dream::sleep-dream,klose-grade5-6-current,6年级下,active
