LearnerProfile,LearnerLevel,ExpressionID,FingerprintVersion,Fingerprint,ReviewStatus,ReviewBasis,ReviewedAt
klose,4,KE000135,expression-presentation-v1,266fadec668aab7904cb7aed4edfe7d3c8b9a2094daa7d51144dc5aff53121ae,model-reviewed,"Independent semantic review of prompt, hint, target, pattern, usage and examples; source identity unchanged",2026-09-12
klose,4,KE000136,expression-presentation-v1,51792efb170c4e984e40b82d081ce04842071f6e36e916fdcf0edf269e6720e9,model-reviewed,"Independent semantic review of prompt, hint, target, pattern, usage and examples; source identity unchanged",2026-09-12
klose,4,KE000137,expression-presentation-v1,1a420cf8764895c779d26bcf19161fe84d8d5360c282dfa7d47c2e7e9e0936cf,model-reviewed,"Independent semantic review of prompt, hint, target, pattern, usage and examples; source identity unchanged",2026-09-12
klose,4,KE000138,expression-presentation-v1,ee1094c62d420a5bf83509c22907942adf48a7fa93011dcf2d595cbccb681892,model-reviewed,"Independent semantic review of prompt, hint, target, pattern, usage and examples; source identity unchanged",2026-09-12
klose,4,KE000139,expression-presentation-v1,e283d3df0cc984d6bcb1499838a4290d8e9d417d0dd500aa55cabecc450b67f6,model-reviewed,"Independent semantic review of prompt, hint, target, pattern, usage and examples; source identity unchanged",2026-09-12
klose,4,KE000140,expression-presentation-v1,41e0fff3cae47d0a4c0bfd649824750a2e631603936e746bd7c71fc6538182bd,model-reviewed,"Independent semantic review of prompt, hint, target, pattern, usage and examples; source identity unchanged",2026-09-12
klose,4,KE000141,expression-presentation-v1,a87ed33ee05557a4101cd17e4bb1a9364ce9f8e25d252ffacd2cfd3d4987b6a1,model-reviewed,"Independent semantic review of prompt, hint, target, pattern, usage and examples; source identity unchanged",2026-09-12
klose,4,KE000142,expression-presentation-v1,65f9cf4878754fb1b9763e1334f6d5acd1d8bbb68559556442171f37e0238f3a,model-reviewed,"Independent semantic review of prompt, hint, target, pattern, usage and examples; source identity unchanged",2026-09-12
klose,4,KE000143,expression-presentation-v1,2def7e80e47dfd092070a9e932821e1dd959866e8cefb70aedf51f1bc5b1615d,model-reviewed,"Independent semantic review of prompt, hint, target, pattern, usage and examples; source identity unchanged",2026-09-12
klose,4,KE000144,expression-presentation-v1,0b87b1aee29f5e81fc6eea98afca5546d454daaeb0db93957b5467958918173b,model-reviewed,"Independent semantic review of prompt, hint, target, pattern, usage and examples; source identity unchanged",2026-09-12
klose,4,KE000145,expression-presentation-v1,66f9187d31e2b489567f7f8e3cae277e525fcc08c486fdffbf6508208f80ece8,model-reviewed,"Independent semantic review of prompt, hint, target, pattern, usage and examples; source identity unchanged",2026-09-12
klose,4,KE000146,expression-presentation-v1,0a97a4de1cc1b9ba424222fcce89e479175479cc02264fc4e00b159d1b804220,model-reviewed,"Independent semantic review of prompt, hint, target, pattern, usage and examples; source identity unchanged",2026-09-12
klose,4,KE000147,expression-presentation-v1,ae6ee2e3ef8cc979192b506468d7ce5829e489b1fc0a92cdb62119d640107c41,model-reviewed,"Independent semantic review of prompt, hint, target, pattern, usage and examples; source identity unchanged",2026-09-12
klose,4,KE000148,expression-presentation-v1,632f50157c6ef76f28dbdbff356c754549ae41a1c5feb70e98a21cf431479713,model-reviewed,"Independent semantic review of prompt, hint, target, pattern, usage and examples; source identity unchanged",2026-09-12
klose,4,KE000149,expression-presentation-v1,c983c4701cd1b6951e2d9e11478d6057a50b45d454dd1af127a635f3335ef12a,model-reviewed,"Independent semantic review of prompt, hint, target, pattern, usage and examples; source identity unchanged",2026-09-12
klose,4,KE000150,expression-presentation-v1,f39066fcd5f3f0bd825ff16129cee9bf49a0a8c9708136cc85b406710425b056,model-reviewed,"Independent semantic review of prompt, hint, target, pattern, usage and examples; source identity unchanged",2026-09-12
klose,4,KE000151,expression-presentation-v1,4d5cf481599c1506dc73975659601639b0dc6177d48270fdd5ba90b47b147cc0,model-reviewed,"Independent semantic review of prompt, hint, target, pattern, usage and examples; source identity unchanged",2026-09-12
klose,4,KE000152,expression-presentation-v1,be59590fe6483b33f84ff947af65707205a8d2ea54e2bb8532c83fee877b89cb,model-reviewed,"Independent semantic review of prompt, hint, target, pattern, usage and examples; source identity unchanged",2026-09-12
klose,4,KE000153,expression-presentation-v1,2cd40b47acd94eb8cfdee26aed9c0801ecdd60a90add172dbd525fbcccd4ff6e,model-reviewed,"Independent semantic review of prompt, hint, target, pattern, usage and examples; source identity unchanged",2026-09-12
klose,4,KE000154,expression-presentation-v1,a7f27d32c41634e7e405219cae3a672abe0641c887b3b8f05685274becf2d93c,model-reviewed,"Independent semantic review of prompt, hint, target, pattern, usage and examples; source identity unchanged",2026-09-12
klose,4,KE000155,expression-presentation-v1,5de1ec14f987e8abdec7364ae2a2a12f31865f68bcd59a7f39cec9c5cb480545,model-reviewed,"Independent semantic review of prompt, hint, target, pattern, usage and examples; source identity unchanged",2026-09-12
klose,4,KE000156,expression-presentation-v1,90f7f8129d5f73c5f28c4c0ff6b1564432ff42b2743fb19c07ddc24adc5eebb5,model-reviewed,"Independent semantic review of prompt, hint, target, pattern, usage and examples; source identity unchanged",2026-09-12
klose,4,KE000157,expression-presentation-v1,56f453e0f2dd5da7a4213fb0bac1866302d560380850ab7be1668dff71389f55,model-reviewed,"Independent semantic review of prompt, hint, target, pattern, usage and examples; source identity unchanged",2026-09-12
klose,4,KE000158,expression-presentation-v1,13ad9a462d589f757609f6ba3f7578cd675930696dff467ea21eb87bb835c1db,model-reviewed,"Independent semantic review of prompt, hint, target, pattern, usage and examples; source identity unchanged",2026-09-12
klose,4,KE000159,expression-presentation-v1,0f17a53cd0d0ba9ea203208cf8407766d8c0bd64bed86b98043c1603aaab0f34,model-reviewed,"Independent semantic review of prompt, hint, target, pattern, usage and examples; source identity unchanged",2026-09-12
klose,4,KE000160,expression-presentation-v1,0ddcedc6a1ab717b9cc228b64245db04be8b7e5d4b0c9f871b37404b291880f3,model-reviewed,"Independent semantic review of prompt, hint, target, pattern, usage and examples; source identity unchanged",2026-09-12
klose,4,KE000161,expression-presentation-v1,f850c4c955a6c1865e1efb910c451c2f65ba099e1416bf211ab77250d9e290e6,model-reviewed,"Independent semantic review of prompt, hint, target, pattern, usage and examples; source identity unchanged",2026-09-12
klose,4,KE000162,expression-presentation-v1,9f3334618031f6f039d7af0c752856d49827fcf524ff43a4d23e383f9955b418,model-reviewed,"Independent semantic review of prompt, hint, target, pattern, usage and examples; source identity unchanged",2026-09-12
klose,4,KE000163,expression-presentation-v1,ef6f17e28cc7206a7486c3912f36df91c466e4dcdc4fc473b983df6d686705b6,model-reviewed,"Independent semantic review of prompt, hint, target, pattern, usage and examples; source identity unchanged",2026-09-12
klose,4,KE000164,expression-presentation-v1,7999935b5c8cc56d32f76d95dbb709780145dbc6d0ca8c21859b6499332920fb,model-reviewed,"Independent semantic review of prompt, hint, target, pattern, usage and examples; source identity unchanged",2026-09-12
klose,4,KE000165,expression-presentation-v1,0e57feb96e96a8fb0c3b586acf0ebcbf11b376ed8a5ff1159ba08ff2fc91060a,model-reviewed,"Independent semantic review of prompt, hint, target, pattern, usage and examples; source identity unchanged",2026-09-12
klose,4,KE000166,expression-presentation-v1,5cfd49c6d233803d4b37276d92e918b75007deca5a00a199c405cbd35ad61f27,model-reviewed,"Independent semantic review of prompt, hint, target, pattern, usage and examples; source identity unchanged",2026-09-12
klose,4,KE000167,expression-presentation-v1,a10016e46e30b275905d8b565d4993462a55403c9ceeb6e9e6705646018e20f2,model-reviewed,"Independent semantic review of prompt, hint, target, pattern, usage and examples; source identity unchanged",2026-09-12
klose,4,KE000168,expression-presentation-v1,a6873eb3a00606e22ab95e4535c8c3d7cf4f7e885866305aa9be349f08ec7a63,model-reviewed,"Independent semantic review of prompt, hint, target, pattern, usage and examples; source identity unchanged",2026-09-12
klose,4,KE000169,expression-presentation-v1,ded7d0e417ff8035d15ada94eb7bc1926506bd392d374b3fc61784712d23668d,model-reviewed,"Independent semantic review of prompt, hint, target, pattern, usage and examples; source identity unchanged",2026-09-12
klose,4,KE000170,expression-presentation-v1,0490149857671b9c61d96580f79ad87c073d21679cbd8eb234d3aa666bc80980,model-reviewed,"Independent semantic review of prompt, hint, target, pattern, usage and examples; source identity unchanged",2026-09-12
klose,4,KE000171,expression-presentation-v1,a92b203e75e6a043801fdc0b8c2a35bba06943098f64a819f1060e7983e5e715,model-reviewed,"Independent semantic review of prompt, hint, target, pattern, usage and examples; source identity unchanged",2026-09-12
klose,4,KE000172,expression-presentation-v1,4d53b25a3d6d68aa54f2a2a64b17f9e7eb819987f3670e1fd8f78b3777d1f00c,model-reviewed,"Independent semantic review of prompt, hint, target, pattern, usage and examples; source identity unchanged",2026-09-12
klose,4,KE000173,expression-presentation-v1,057ceba12156ec80708a39978710c5cae8ec3ac2465abae50d2b5f1eec2b7dee,model-reviewed,"Independent semantic review of prompt, hint, target, pattern, usage and examples; source identity unchanged",2026-09-12
klose,4,KE000174,expression-presentation-v1,47e2776861313d3eb68e556247a6164de1934f177865502750a021a25f6c1f9a,model-reviewed,"Independent semantic review of prompt, hint, target, pattern, usage and examples; source identity unchanged",2026-09-12
klose,4,KE000175,expression-presentation-v1,b02ebb9f8b5442eb9c9e1840a3fcd6f6b1f217bebc7cc17d5c5187d465e6ba40,model-reviewed,"Independent semantic review of prompt, hint, target, pattern, usage and examples; source identity unchanged",2026-09-12
klose,4,KE000176,expression-presentation-v1,04a021767129cda152072c9468a8ffb8c99f6f9381d893d141cbe9d30b5d6ccd,model-reviewed,"Independent semantic review of prompt, hint, target, pattern, usage and examples; source identity unchanged",2026-09-12
